Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Market Cap,PE Ratio,Beta,EPS,Forward PE,Revenue,Gross Profit,Operating Income,Net Income,Debt to Equity,Return on Equity (ROE),Current Ratio,Dividends Paid,Dividend Yield,Quarterly Revenue Growth,Analyst Recommendation,Target Price,Free Cash Flow,Operating Margin,Profit Margin,Cash Ratio,Quick Ratio,Price to Book Ratio,Enterprise Value,Total Debt,Total Assets,Total Equity,Beta (5Y),Annual Dividend Rate,Trailing Twelve Months (TTM) Revenue,Trailing Twelve Months (TTM) EBITDA,Trailing Twelve Months (TTM) Earnings
Amazon,AMZN,2005-01-26,2.059000015,2.089999914,2.013000011,2.066999912,2.066999912,154298000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-01-27,2.063499928,2.119999886,2.056999922,2.115499973,2.115499973,160768000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-01-28,2.104500055,2.150000095,2.076499939,2.111000061,2.111000061,123048000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-01-31,2.121999979,2.171000004,2.121500015,2.161000013,2.161000013,126406000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-01,2.150000095,2.163500071,2.118999958,2.124000072,2.124000072,135230000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-02,2.152499914,2.177000046,2.042999983,2.094000101,2.094000101,526472000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-03,1.745000005,1.794499993,1.726500034,1.787500024,1.787500024,1210372000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-04,1.782500029,1.799000025,1.759500027,1.786000013,1.786000013,346094000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-07,1.791000009,1.792000055,1.777500033,1.784500003,1.784500003,142248000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-08,1.77699995,1.825999975,1.776499987,1.815000057,1.815000057,192050000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-09,1.82249999,1.840000033,1.793499947,1.794499993,1.794499993,158776000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-10,1.803500056,1.805500031,1.776499987,1.789000034,1.789000034,159648000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-11,1.778499961,1.797500014,1.75,1.789000034,1.789000034,156834000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-14,1.782500029,1.831500053,1.774999976,1.801499963,1.801499963,139662000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-15,1.810500026,1.82249999,1.787500024,1.807000041,1.807000041,103554000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-16,1.796499968,1.817499995,1.779000044,1.782999992,1.782999992,104596000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-17,1.786999941,1.792500019,1.762500048,1.784500003,1.784500003,105962000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-18,1.780500054,1.787500024,1.754999995,1.765499949,1.765499949,90594000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-22,1.751000047,1.769500017,1.725499988,1.735999942,1.735999942,137114000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-23,1.747499943,1.74849999,1.659999967,1.707000017,1.707000017,210008000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-24,1.682999969,1.742499948,1.682999969,1.734500051,1.734500051,167784000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-25,1.735999942,1.761500001,1.723999977,1.749500036,1.749500036,117646000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-02-28,1.735999942,1.782999992,1.733500004,1.758999944,1.758999944,168458000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-01,1.753000021,1.770499945,1.741000056,1.769500017,1.769500017,116380000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-02,1.769500017,1.796499968,1.753499985,1.774999976,1.774999976,97434000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-03,1.774999976,1.797999978,1.769999981,1.782500029,1.782500029,100512000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-04,1.792000055,1.815500021,1.784999967,1.792500019,1.792500019,110914000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-07,1.797000051,1.820000052,1.790500045,1.815999985,1.815999985,71718000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-08,1.815500021,1.821499944,1.787500024,1.791499972,1.791499972,95858000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-09,1.786999941,1.796499968,1.745000005,1.769999981,1.769999981,148246000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-10,1.765499949,1.78550005,1.728500009,1.745499969,1.745499969,117446000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-11,1.740499973,1.743499994,1.702499986,1.737499952,1.737499952,160206000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-14,1.733500004,1.737499952,1.700000048,1.730000019,1.730000019,108670000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-15,1.728999972,1.742499948,1.695000052,1.708999991,1.708999991,101412000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-16,1.694000006,1.722000003,1.679999948,1.693500042,1.693500042,107400000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-17,1.67900002,1.722000003,1.67900002,1.698500037,1.698500037,97160000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-18,1.707499981,1.713999987,1.682500005,1.707999945,1.707999945,105894000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-21,1.710500002,1.73150003,1.677000046,1.683500051,1.683500051,121688000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-22,1.684999943,1.697000027,1.653499961,1.657500029,1.657500029,109814000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-23,1.654500008,1.692000031,1.641000032,1.659000039,1.659000039,126474000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-24,1.669999957,1.694000006,1.64349997,1.644000053,1.644000053,106746000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-28,1.654999971,1.682500005,1.651000023,1.669499993,1.669499993,86532000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-29,1.664000034,1.707499981,1.661499977,1.671499968,1.671499968,122746000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-30,1.679499984,1.725999951,1.675500035,1.715999961,1.715999961,106996000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-03-31,1.724499941,1.727499962,1.700000048,1.713500023,1.713500023,71086000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-01,1.73150003,1.735499978,1.68900001,1.700500011,1.700500011,100368000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-04,1.700000048,1.758999944,1.690500021,1.75,1.75,146844000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-05,1.761500001,1.76699996,1.749500036,1.764000058,1.764000058,98660000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-06,1.754999995,1.75999999,1.730999947,1.741000056,1.741000056,105522000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-07,1.733999968,1.746000051,1.725000024,1.745000005,1.745000005,76146000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-08,1.737499952,1.746500015,1.728500009,1.730000019,1.730000019,60260000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-11,1.730000019,1.75,1.718000054,1.730000019,1.730000019,65062000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-12,1.720000029,1.731999993,1.682999969,1.73150003,1.73150003,123944000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-13,1.717499971,1.735499978,1.707499981,1.715000033,1.715000033,82502000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-14,1.713000059,1.725000024,1.694000006,1.698500037,1.698500037,83568000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-15,1.697999954,1.700000048,1.651000023,1.651000023,1.651000023,119700000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-18,1.644999981,1.67900002,1.64199996,1.649999976,1.649999976,138340000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-19,1.659000039,1.668499947,1.600499988,1.639000058,1.639000058,132388000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-20,1.654999971,1.687999964,1.644999981,1.662500024,1.662500024,184310000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-21,1.674999952,1.694499969,1.644500017,1.686499953,1.686499953,153894000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-22,1.674499989,1.681499958,1.645499945,1.65199995,1.65199995,127840000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-25,1.656499982,1.679499984,1.652500033,1.676499963,1.676499963,84908000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-26,1.671499968,1.699000001,1.628999949,1.635499954,1.635499954,279386000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-27,1.542000055,1.587000012,1.529999971,1.585999966,1.585999966,586258000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-28,1.582999945,1.646000028,1.581500053,1.626000047,1.626000047,289456000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-04-29,1.643000007,1.644500017,1.575999975,1.618000031,1.618000031,210470000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-05-02,1.61500001,1.664000034,1.605000019,1.654999971,1.654999971,181960000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-05-03,1.646999955,1.677999973,1.644500017,1.66050005,1.66050005,135558000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
Amazon,AMZN,2005-05-04,1.667500019,1.70599997,1.663499951,1.697999954,1.697999954,155132000,1996000000000,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036980000000,157842000000,,,1.147,,,,
