Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Market Cap,PE Ratio,Beta,EPS,Forward PE,Revenue,Gross Profit,Operating Income,Net Income,Debt to Equity,Return on Equity (ROE),Current Ratio,Dividends Paid,Dividend Yield,Quarterly Revenue Growth,Analyst Recommendation,Target Price,Free Cash Flow,Operating Margin,Profit Margin,Cash Ratio,Quick Ratio,Price to Book Ratio,Enterprise Value,Total Debt,Total Assets,Total Equity,Beta (5Y),Annual Dividend Rate,Trailing Twelve Months (TTM) Revenue,Trailing Twelve Months (TTM) EBITDA,Trailing Twelve Months (TTM) Earnings
Google,GOOGL,2005-03-22,4.534033775,4.553052902,4.450701237,4.46946907,4.458429337,225042732,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
Google,GOOGL,2005-03-23,4.45370388,4.510510921,4.45370388,4.478979111,4.467916012,193606200,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
Google,GOOGL,2005-03-24,4.52202177,4.526025772,4.484484196,4.485735893,4.474656105,148059792,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
Google,GOOGL,2005-03-28,4.546546936,4.624625206,4.528277874,4.540040016,4.52882576,349170480,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
Google,GOOGL,2005-03-29,4.530780792,4.586586952,4.456205845,4.493743896,4.482644081,258661080,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
Google,GOOGL,2005-03-30,4.520521164,4.540791035,4.494493961,4.515766144,4.504612446,249194556,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
Google,GOOGL,2005-03-31,4.453203201,4.539288998,4.445445061,4.517267227,4.506109238,270473256,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
Google,GOOGL,2005-04-01,4.548549175,4.578328133,4.504253864,4.505506039,4.494377136,247032720,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
Google,GOOGL,2005-04-04,4.503252983,4.637638092,4.500501156,4.636887074,4.625433445,322732944,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
Google,GOOGL,2005-04-05,4.697947979,4.761260986,4.693943977,4.718968868,4.707312584,349118532,2024580000000,23.492826,1.038,6.97,18.842924,,,,87656996864,9.549,0.30871,2.079,0.2,0.0049,0.136,buy,200.2,43988500480,0.32362998,0.26702,,1.897,6.7086606,1933660000000,28718999552,,,1.038,0.8,,,
