Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Market Cap,PE Ratio,Beta,EPS,Forward PE,Revenue,Gross Profit,Operating Income,Net Income,Debt to Equity,Return on Equity (ROE),Current Ratio,Dividends Paid,Dividend Yield,Quarterly Revenue Growth,Analyst Recommendation,Target Price,Free Cash Flow,Operating Margin,Profit Margin,Cash Ratio,Quick Ratio,Price to Book Ratio,Enterprise Value,Total Debt,Total Assets,Total Equity,Beta (5Y),Annual Dividend Rate,Trailing Twelve Months (TTM) Revenue,Trailing Twelve Months (TTM) EBITDA,Trailing Twelve Months (TTM) Earnings
Apple,AAPL,2005-02-08,1.411964059,1.453214049,1.406963944,1.444643021,1.219965458,890019200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-09,1.447142959,1.464107037,1.394642949,1.406070948,1.187391639,1191456000,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-10,1.405714035,1.415714025,1.368929029,1.399286032,1.181662202,1093019200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-11,1.426071048,1.460000038,1.409643054,1.450178981,1.224640489,1201054400,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-14,1.477321029,1.514106989,1.465178967,1.511250019,1.27621305,1271463200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-15,1.547500014,1.590713978,1.53571403,1.578750014,1.333215475,2312217600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-16,1.574107051,1.610713959,1.55982101,1.609464049,1.359152317,1639243200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-17,1.618749976,1.622856975,1.561607003,1.56803596,1.32416749,1518473600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-18,1.566786051,1.568928957,1.540179014,1.550179005,1.309087992,1163254400,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-22,1.541071057,1.576786041,1.523036003,1.523036003,1.28616631,1219293600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-23,1.548570991,1.579463959,1.527678967,1.575536013,1.330501318,1345181600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-24,1.580000043,1.594820976,1.566606998,1.588035941,1.341056943,1519028000,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-25,1.600357056,1.605535984,1.574820995,1.589107037,1.341961384,915510400,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-02-28,1.595713973,1.61214304,1.570000052,1.602143049,1.352969885,651610400,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
